,Label,MBI,MNDWI,NDVI,SAVI
0,4,0.0080165,0.358774,-0.0779001,-0.116838
0,4,0.00610739,0.35827,-0.0760707,-0.114094
0,4,0.0105288,0.358801,-0.0773913,-0.116074
0,4,0.048041,0.326455,-0.104011,-0.155999
0,4,0.0264378,0.347138,-0.0938525,-0.140763
0,4,0.00965434,0.364258,-0.0853363,-0.12799
0,4,0.0114723,0.363285,-0.0902655,-0.135383
0,4,0.0177322,0.361119,-0.0951526,-0.142713
0,4,0.0134625,0.363956,-0.0931704,-0.13974
0,4,0.0105691,0.368572,-0.0842083,-0.126299
0,4,0.0101505,0.371395,-0.0875495,-0.13131
0,4,0.0041225,0.367051,-0.0779277,-0.116879
0,4,-0.0124857,0.369295,-0.0554741,-0.0832025
0,4,0.0222465,0.363556,-0.0962627,-0.144378
0,4,0.00736126,0.356507,-0.0682343,-0.102341
0,4,0.011254,0.358131,-0.0750481,-0.11256
0,4,0.00584385,0.365768,-0.0749677,-0.112439
0,4,-0.00370711,0.369072,-0.0547563,-0.0821256
0,4,-0.00186217,0.370773,-0.066581,-0.0998609
0,4,0.00528789,0.37024,-0.078325,-0.117475
0,4,0.0198129,0.366337,-0.105936,-0.158886
0,4,-0.0472564,0.364009,0.0018875,0.00283099
0,4,-0.00457877,0.356336,-0.0621827,-0.0932642
0,4,-0.0208197,0.363636,-0.0377321,-0.0565925
0,4,-0.0254162,0.368017,-0.0352184,-0.0528222
0,4,-0.0416221,0.375692,-0.0169426,-0.0254115
0,4,0.0276335,0.353588,-0.0866353,-0.129938
0,4,0.0269886,0.353283,-0.0827306,-0.124082
0,4,0.000435919,0.353967,-0.0522252,-0.0783298
0,4,0.0218743,0.345039,-0.0732731,-0.109898
0,4,0.0206054,0.355248,-0.0899123,-0.134854
0,4,0.00664517,0.328888,-0.0394636,-0.0591897
0,4,0.00745699,0.325197,-0.0344955,-0.0517384
0,4,-0.0161939,0.370532,-0.0480456,-0.0720611
0,4,-0.0147247,0.359076,-0.0379297,-0.0568889
0,4,0.00653818,0.364787,-0.0775407,-0.116299
0,4,-0.00259066,0.365335,-0.0610035,-0.0914958
0,4,0.018227,0.33827,-0.0680151,-0.102012
0,4,0.00433236,0.35438,-0.0661704,-0.0992453
0,4,-0.0383666,0.364666,-0.0113615,-0.0170407
0,4,-0.0403464,0.370006,-0.0116568,-0.0174835
0,4,-0.0604919,0.372416,0.0209265,0.0313869
0,4,-0.0617844,0.36896,0.0247287,0.0370897
0,4,-0.0576662,0.363636,0.0211268,0.0316874
0,4,-0.0510753,0.357692,0.0262789,0.0394149
0,4,-0.064868,0.366221,0.0344234,0.0516307
0,4,-0.0603952,0.373563,0.0229008,0.034348
0,4,-0.0470935,0.34885,0.0276975,0.0415428
0,4,-0.0343283,0.364192,0.0017783,0.00266719
0,4,0.00652376,0.353746,-0.0433229,-0.0649771
0,4,0.0297349,0.34223,-0.0710128,-0.106507
0,4,0.0394022,0.325785,-0.0672079,-0.100801
0,4,-0.050529,0.345377,0.0299865,0.044976
0,4,-0.0307974,0.344307,0.0104092,0.0156124
0,4,-0.0180773,0.34396,-0.00643149,-0.0096463
0,4,-0.0271469,0.36435,-0.022434,-0.0336476
0,4,0.00760233,0.352625,-0.0649408,-0.0974005
0,4,0.0241181,0.348254,-0.0890194,-0.133514
0,4,0.0236652,0.344234,-0.0756528,-0.113466
0,4,0.0292547,0.345149,-0.0868347,-0.130237
0,4,0.0421446,0.342408,-0.105632,-0.158429
0,4,0.00480881,0.359524,-0.0553097,-0.0829554
0,4,0.0307274,0.31263,-0.0465907,-0.069879
0,4,0.0275573,0.333333,-0.0580098,-0.087005
0,4,0.0124072,0.336264,-0.0463115,-0.0694601
0,4,0.0059022,0.340115,-0.0433206,-0.0649743
0,4,0.0131915,0.343673,-0.0639839,-0.0959662
0,4,-0.00432903,0.352925,-0.0427937,-0.0641841
0,4,0.0196433,0.35661,-0.0842441,-0.126352
0,4,0.0259599,0.351979,-0.0849252,-0.127373
0,4,0.0395148,0.342506,-0.0959666,-0.143933
0,4,0.00125086,0.352907,-0.0550011,-0.0824928
0,4,-0.0112231,0.367141,-0.0556614,-0.0834832
0,4,-0.0162935,0.364959,-0.0369765,-0.0554591
0,4,-0.0484,0.366264,0.00853769,0.0128054
0,4,-0.00636673,0.35335,-0.0376685,-0.0564972
0,4,0.0290684,0.344518,-0.071558,-0.107325
0,4,0.0278302,0.346379,-0.0763272,-0.114478
0,4,0.0258541,0.339519,-0.0693202,-0.103969
0,4,0.0415245,0.327684,-0.0783826,-0.117561
0,4,-0.0257819,0.358307,-0.0166243,-0.024934
0,4,-0.0414655,0.373853,-0.00860256,-0.0129026
0,4,-0.000341296,0.351447,-0.0368444,-0.0552606
0,4,-0.0339926,0.363713,-0.00756716,-0.0113497
0,4,-0.0424384,0.368184,-0.00463908,-0.00695797
0,4,0.0125557,0.348837,-0.0515186,-0.0772692
0,4,-0.0108102,0.360913,-0.0387755,-0.0581573
0,4,0.0326536,0.334345,-0.0676872,-0.101519
0,4,-0.011529,0.360492,-0.0364322,-0.0546425
0,4,0.0275229,0.33946,-0.066099,-0.0991375
0,4,0.0326757,0.345058,-0.0783321,-0.117484
0,4,0.0182342,0.349005,-0.0638593,-0.0957779
0,4,0.0316811,0.336639,-0.0725103,-0.108753
0,4,0.0504629,0.312465,-0.0812528,-0.121865
0,4,0.0382694,0.322857,-0.0723462,-0.108507
0,4,0.0329513,0.325335,-0.0651794,-0.0977583
0,4,0.0279092,0.344878,-0.0707863,-0.106167
0,4,0.0163205,0.345675,-0.0609917,-0.0914775
0,4,0.032833,0.336255,-0.0736309,-0.110434
0,4,0.0317613,0.343824,-0.0762732,-0.114396
0,4,0.0169231,0.348643,-0.0616438,-0.0924552
0,4,0.00708085,0.350307,-0.0510026,-0.0764956
0,4,0.0499754,0.332337,-0.0876583,-0.131471
0,4,0.0361348,0.327346,-0.0668192,-0.100217
0,4,0.0161875,0.336824,-0.047598,-0.071389
0,4,-0.0315747,0.344519,0.0123272,0.0184891
0,4,-0.0472947,0.363786,0.0191106,0.0286633
0,4,-0.0444131,0.356157,0.0191039,0.0286533
0,4,-0.0582329,0.352075,0.0460759,0.0691081
0,4,-0.0609224,0.352957,0.0472375,0.0708504
0,4,-0.0446252,0.36293,0.0130909,0.0196346
0,4,-0.0605749,0.360152,0.0388416,0.0582574
0,4,-0.0486319,0.363021,0.0263886,0.0395793
0,4,-0.0193597,0.359285,-0.0204247,-0.0306339
0,4,0.00104094,0.35727,-0.048079,-0.0721106
0,4,0.0267836,0.340749,-0.0658492,-0.0987626
0,4,0.0588019,0.32523,-0.0966292,-0.144926
0,4,0.0502416,0.325037,-0.0724138,-0.108607
0,4,0.0424049,0.327278,-0.0710227,-0.106521
0,4,0.00412843,0.352387,-0.0470744,-0.0706038
0,4,-0.0269133,0.357693,-0.00783085,-0.0117451
0,4,-0.0499796,0.369714,0.009813,0.0147181
0,4,-0.00652742,0.352185,-0.043372,-0.0650514
0,4,0.0317816,0.330516,-0.0674009,-0.10109
0,4,0.0205984,0.341293,-0.0584532,-0.08767
0,4,-0.0223569,0.350937,-0.00648457,-0.00972591
0,4,-0.0432448,0.34996,0.0228981,0.0343441
0,4,-0.0604352,0.373202,0.0295176,0.0442725
0,4,0.020329,0.345164,-0.0562414,-0.0843525
0,4,0.030086,0.335727,-0.0623216,-0.0934713
0,4,0.0422586,0.332147,-0.0726527,-0.108966
0,4,0.0400048,0.334723,-0.0691067,-0.103648
0,4,0.0442607,0.328331,-0.0724994,-0.108736
0,4,0.0531412,0.316404,-0.0716014,-0.107389
0,4,0.0323671,0.339329,-0.0721944,-0.108279
0,4,0.0501335,0.328194,-0.0787789,-0.118154
0,4,0.0387255,0.33994,-0.0785697,-0.11784
0,4,0.01813,0.342402,-0.0546098,-0.0819056
0,4,0.0564994,0.32627,-0.0801688,-0.120237
0,4,0.0585917,0.332915,-0.0957589,-0.143619
0,4,-0.0137379,0.33942,0.000379939,0.000569855
0,4,-0.0318046,0.358295,-0.000556896,-0.000835267
0,4,-0.0386146,0.362486,0.00904894,0.0135722
0,4,-0.0195304,0.36211,-0.00745792,-0.0111857
0,4,-0.049252,0.356271,0.0355072,0.053256
0,4,-0.0302299,0.345357,0.0172633,0.0258926
0,4,-0.0351554,0.362153,0.00368288,0.00552379
0,4,-0.0182358,0.350857,-0.0112495,-0.0168726
0,4,0.0108624,0.343671,-0.0439771,-0.0659586
0,4,0.026858,0.34592,-0.0647793,-0.0971573
0,4,-0.00383729,0.324275,-0.000561062,-0.000841515
0,4,-0.0301205,0.348371,0.0146193,0.0219269
0,4,-0.0256674,0.348745,0.00777303,0.0116584
0,4,0.0178497,0.322527,-0.0197562,-0.0296312
0,4,0.0291252,0.310897,-0.0205494,-0.0308208
0,4,0.0095416,0.320031,-0.00821275,-0.0123179
0,4,0.00446254,0.320439,-0.0141911,-0.0212846
0,4,0.0210009,0.331422,-0.0443371,-0.0664984
0,4,0.0451777,0.339686,-0.0829939,-0.124475
0,4,0.063336,0.32896,-0.0899757,-0.134945
0,4,0.0596879,0.325815,-0.0830868,-0.124614
0,4,0.0669291,0.325,-0.0930801,-0.139601
0,4,0.0603493,0.326335,-0.086693,-0.130022
0,4,0.0521215,0.335225,-0.0840873,-0.126114
0,4,0.0251528,0.339835,-0.0592849,-0.0889171
0,4,0.0382932,0.332529,-0.0642336,-0.0963386
0,4,0.0289256,0.345564,-0.0704225,-0.105621
0,4,0.0576026,0.320156,-0.0814101,-0.1221
0,4,0.0590838,0.324103,-0.0878127,-0.131701
0,4,0.00858283,0.321799,-0.0163999,-0.0245975
0,4,0.0180873,0.317073,-0.0125681,-0.0188501
0,4,0.0287049,0.326531,-0.0351193,-0.052673
0,4,0.0315017,0.325518,-0.0320714,-0.0481013
0,4,0.0412253,0.315667,-0.028544,-0.0428109
0,4,0.0306773,0.30042,-0.0149132,-0.0223675
0,4,0.0151041,0.331591,-0.0165771,-0.0248628
0,4,0.028336,0.326037,-0.0347175,-0.0520703
0,4,0.0296533,0.322835,-0.0308756,-0.046308
0,4,0.045156,0.314858,-0.0532119,-0.0798083
0,4,0.0656098,0.297701,-0.0544469,-0.0816603
0,4,0.0668605,0.301075,-0.0640165,-0.0960124
0,4,0.0563107,0.311918,-0.0543699,-0.0815445
0,4,0.0364683,0.329334,-0.0460863,-0.069121
0,4,0.02665,0.328125,-0.0368685,-0.0552964
0,4,0.0285878,0.326112,-0.037329,-0.055987
0,4,0.0461991,0.330615,-0.0627132,-0.0940575
0,4,0.0665497,0.29736,-0.0629197,-0.0943678
0,4,0.0613037,0.314376,-0.064764,-0.0971327
0,4,0.0658934,0.30625,-0.0553284,-0.0829813
0,4,0.0718016,0.300543,-0.0615034,-0.092242
0,4,0.0722322,0.297111,-0.058692,-0.0880257
0,4,0.075506,0.301637,-0.0661041,-0.0991422
0,4,0.0651613,0.310019,-0.0632771,-0.0949026
0,4,0.0582209,0.314724,-0.0576822,-0.086512
0,4,0.0540404,0.321373,-0.0615466,-0.0923077
0,4,0.0544652,0.316188,-0.058038,-0.0870458
0,4,0.0503356,0.318694,-0.0585899,-0.0878739
0,4,0.0603932,0.302448,-0.0505952,-0.0758834
0,4,0.0474757,0.316565,-0.0495097,-0.0742556
0,4,0.0419982,0.313165,-0.0388725,-0.0583021
0,4,0.0235721,0.33506,-0.0382439,-0.0573594
0,4,0.0309941,0.3236,-0.034188,-0.051276
0,4,0.0254464,0.321614,-0.0233825,-0.0350698
0,4,0.010742,0.325928,-0.013181,-0.0197694
0,4,0.0193583,0.319507,-0.0172414,-0.0258593
0,4,0.015508,0.316118,-0.00777202,-0.0116568
0,4,0.0240688,0.31822,-0.0165673,-0.0248481
0,4,0.0188479,0.31257,-0.011178,-0.0167652
0,4,0.0334983,0.298835,-0.0106838,-0.0160239
0,4,0.042091,0.297603,-0.0293287,-0.0439883
0,4,0.0792823,0.288083,-0.059417,-0.0891131
0,4,0.0734051,0.301934,-0.0639358,-0.0958904
0,4,0.0522088,0.315708,-0.0514648,-0.077187
0,4,0.0474833,0.319988,-0.0494336,-0.0741408
0,4,0.0455436,0.318237,-0.0463576,-0.0695276
0,4,0.0373283,0.332092,-0.0501911,-0.075277
0,4,0.0397699,0.328354,-0.048474,-0.0727016
0,4,0.0456354,0.320743,-0.0518747,-0.077802
0,4,0.0472907,0.320905,-0.0566231,-0.0849238
0,4,0.0585769,0.317391,-0.0651361,-0.0976912
0,4,0.0646584,0.307787,-0.0607854,-0.0911658
0,4,0.0485885,0.319703,-0.0486656,-0.0729889
0,4,0.0499365,0.319069,-0.0469083,-0.0703531
0,4,0.0734586,0.282478,-0.0529751,-0.0794527
0,4,0.0737463,0.295077,-0.0602345,-0.0903398
0,4,0.0638517,0.305423,-0.0607064,-0.091047
0,4,0.061322,0.313329,-0.060989,-0.0914709
0,4,0.0659181,0.307468,-0.0547829,-0.0821626
0,4,0.0431358,0.325256,-0.0432083,-0.064804
0,4,0.0458167,0.319466,-0.0480372,-0.0720465
0,4,-0.0761635,0.346052,0.0872462,0.130859
0,4,-0.0787463,0.347674,0.0905317,0.135787
0,4,0.000772804,0.337617,-0.00781589,-0.0117226
0,4,-0.0104641,0.351807,-0.00309051,-0.00463525
0,4,-0.0113816,0.349925,0.00328156,0.0049218
0,4,-0.0301601,0.36174,0.0179241,0.0268834
0,4,-0.0318537,0.354125,0.0150303,0.0225432
0,4,-0.0319672,0.35389,0.0111624,0.016742
0,4,-0.0545755,0.346102,0.0459279,0.068886
0,4,-0.0560472,0.35546,0.0367472,0.0551161
0,4,-0.0696435,0.35818,0.053832,0.0807412
0,4,-0.0516363,0.361429,0.0241528,0.036226
0,4,-0.0351374,0.367941,-0.00290754,-0.00436089
0,4,-0.0257859,0.346731,0.00252378,0.00378531
0,4,-0.0461628,0.353496,0.0311305,0.0466915
0,4,-0.0379565,0.355651,0.0261882,0.0392784
0,4,-0.0284518,0.355255,0.0180254,0.0270353
0,4,0.00285444,0.342457,-0.00637544,-0.00956204
0,4,-0.00507724,0.344828,0.000216685,0.000324992
0,4,0.00622407,0.346429,-0.0396808,-0.0595146
0,4,0.0298491,0.321995,-0.041127,-0.0616835
0,4,0.0235255,0.325747,-0.0337972,-0.0506902
0,4,0.0158351,0.325964,-0.0219136,-0.0328669
0,4,0.0027695,0.33875,-0.0176532,-0.026477
0,4,0.0196815,0.331627,-0.0335393,-0.0503034
0,4,0.0283276,0.326371,-0.0407281,-0.0610852
0,4,-0.00257951,0.336773,-0.0117548,-0.0176304
0,4,0.000220954,0.340902,-0.0257611,-0.0386376
0,4,-0.008313,0.353918,-0.0259439,-0.0389117
0,4,-0.0140467,0.356433,-0.0231995,-0.0347958
0,4,0.0273011,0.32765,-0.0467538,-0.070123
0,4,-0.0159585,0.355837,-0.0313054,-0.0469534
0,4,-0.0199153,0.3546,-0.020222,-0.0303301
0,4,-0.0106958,0.345737,-0.0260529,-0.0390755
0,4,0.00627702,0.330612,-0.0215422,-0.03231
0,4,0.0426815,0.313166,-0.0481984,-0.0722892
0,4,0.0444033,0.314502,-0.0473672,-0.0710422
0,4,0.0149269,0.318386,-0.0125399,-0.0188078
0,4,0.0401815,0.307605,-0.0368155,-0.0552168
0,4,0.0229835,0.317487,-0.024007,-0.0360065
0,4,0.0218424,0.32865,-0.0198259,-0.0297353
0,4,0.019674,0.327306,-0.0202448,-0.0303637
0,4,0.00879568,0.320277,0.00987371,0.0148089
0,4,0.0324768,0.317683,-0.0248096,-0.0372099
0,4,0.0370975,0.317319,-0.0299372,-0.0449004
0,4,0.036956,0.32288,-0.0464571,-0.0696774
0,4,0.0395328,0.31391,-0.0478601,-0.0717819
0,4,-0.0024814,0.340461,-0.0281411,-0.0422075
0,4,-0.0314239,0.359617,-0.0173585,-0.0260353
0,4,0.0361798,0.330152,-0.0692496,-0.103863
0,4,0.0590643,0.313416,-0.0840538,-0.126066
0,4,-0.0355588,0.360548,-0.0130608,-0.0195893
0,4,-0.00446522,0.343965,-0.0283224,-0.0424795
0,4,0.00889534,0.335315,-0.0264593,-0.0396849
0,4,0.026776,0.333702,-0.0591017,-0.088643
0,4,0.0331792,0.332755,-0.0773756,-0.11605
0,4,0.0280071,0.329555,-0.0475344,-0.0712937
0,4,0.065206,0.322002,-0.0912558,-0.136865
0,4,0.0352764,0.323787,-0.0522615,-0.0783831
0,4,-0.00968868,0.351382,-0.0206697,-0.0310013
0,4,0.0272769,0.327511,-0.0399449,-0.0599105
0,4,0.0222121,0.329062,-0.0346703,-0.0519995
0,4,0.0163588,0.332182,-0.0294704,-0.0442007
0,4,0.0300718,0.318916,-0.0354286,-0.0531368
0,4,0.0356289,0.322034,-0.0337855,-0.0506719
0,4,0.0342857,0.317933,-0.0286976,-0.0430411
0,4,-0.00319594,0.332346,0.00763359,0.0114491
0,4,-0.014809,0.329564,0.0141804,0.0212686
0,4,-0.0374851,0.33919,0.0357751,0.0536576
0,4,-0.0260395,0.335973,0.0335491,0.0503188
0,4,-0.0424296,0.344798,0.0417288,0.0625873
0,4,-0.0549689,0.346079,0.0527247,0.0790801
0,4,-0.0477523,0.353379,0.034134,0.0511964
0,4,-0.0222762,0.349354,0.0217064,0.0325561
0,4,-0.0679724,0.366732,0.0569307,0.0853885
0,4,-0.0159575,0.345127,0.00992235,0.0148819
0,4,-0.0657943,0.351322,0.0565461,0.084812
0,4,-0.0642816,0.354586,0.0500087,0.0750065
0,4,-0.0683737,0.346217,0.0677543,0.101623
0,4,-0.0663043,0.345544,0.0684149,0.102614
0,4,-0.0659835,0.341157,0.0693959,0.104085
0,4,-0.034574,0.345274,0.0126908,0.0190345
0,4,-0.0134575,0.339702,-0.015101,-0.0226493
0,4,-0.0131424,0.335119,-0.0135562,-0.0203324
0,4,-0.0143603,0.340246,-0.0272505,-0.0408719
0,4,-0.0250107,0.350102,-0.0103917,-0.015586
0,4,-0.0492481,0.343374,0.0354709,0.0532017
0,4,-0.0592117,0.341081,0.0570227,0.0855269
0,4,-0.0667525,0.348451,0.0618539,0.092773
0,4,-0.0625926,0.348594,0.0583992,0.0875912
0,4,-0.0626526,0.35099,0.0541667,0.0812429
0,4,-0.062243,0.351426,0.0571677,0.0857441
0,4,-0.050019,0.345686,0.0440835,0.0661194
0,4,-0.0612641,0.348518,0.058783,0.0881669
0,4,-0.059867,0.348825,0.0556984,0.0835404
0,4,-0.0636169,0.34443,0.0637239,0.0955779
0,4,-0.050613,0.320085,0.0677092,0.101555
0,4,-0.0566866,0.331038,0.0661825,0.0992656
0,4,-0.0371751,0.328232,0.031401,0.0470974
0,4,-0.053045,0.333509,0.0589014,0.0883448
0,4,-0.0521262,0.321735,0.0683109,0.102458
0,4,-0.0617631,0.340431,0.0617617,0.0926348
0,4,-0.0575314,0.326433,0.075135,0.112693
0,4,-0.0494765,0.313079,0.0793447,0.119007
0,4,-0.042888,0.334381,0.0349153,0.0523684
0,4,-0.0486726,0.33106,0.049049,0.0735674
0,4,-0.0599851,0.351811,0.0487637,0.0731393
0,4,-0.067795,0.348594,0.063535,0.0952944
0,4,-0.0422648,0.355418,0.0194408,0.0291586
0,4,-0.0448413,0.350877,0.0299778,0.0449625
0,4,-0.0636494,0.342657,0.0655846,0.0983688
0,4,-0.0559459,0.335786,0.0574562,0.0861773
0,4,-0.0611643,0.349536,0.049949,0.0749172
0,4,-0.0580366,0.355056,0.0368664,0.0552946
0,4,-0.0543134,0.34734,0.0437036,0.0655497
0,4,-0.0586081,0.342787,0.0529532,0.079423
0,4,-0.0570971,0.336531,0.0618557,0.0927758
0,4,-0.0541741,0.338255,0.0560531,0.0840726
0,4,-0.0387695,0.328208,0.0343755,0.0515589
0,4,-0.0519104,0.361641,0.0237089,0.03556
0,4,0.0375456,0.34922,-0.0936241,-0.140419
0,4,0.0119714,0.34889,-0.06433,-0.0964847
0,4,-0.0647243,0.364907,0.0431219,0.0646771
0,4,-0.0613439,0.353547,0.0470895,0.0706281
0,4,-0.0578986,0.34628,0.0508766,0.0763083
0,4,-0.0620092,0.350488,0.0539125,0.0808619
0,4,-0.0554406,0.32566,0.0691946,0.103784
0,4,-0.0390724,0.333159,0.0358607,0.0537864
0,4,-0.0425764,0.334216,0.0393133,0.0589649
0,4,-0.0621215,0.347909,0.0555839,0.0833687
0,4,-0.0481172,0.35403,0.0230755,0.0346101
0,4,-0.0420542,0.351276,0.0182086,0.0273103
0,4,-0.035248,0.348169,0.0150376,0.0225543
0,4,-0.0496982,0.361484,0.0257837,0.038672
0,4,-0.0287424,0.339747,0.00516224,0.00774265
0,4,-0.0246286,0.336063,0.0,0.0
0,4,-0.0456342,0.357183,0.0177104,0.0265632
0,4,-0.0502528,0.360368,0.0210311,0.0315437
0,4,-0.0495766,0.34393,0.034965,0.052443
0,4,-0.0581132,0.353753,0.0438871,0.065825
0,4,-0.0656623,0.356902,0.0535839,0.0803688
0,4,-0.0620438,0.354305,0.0533587,0.0800311
0,4,-0.0588685,0.356924,0.0399439,0.0599107
0,4,-0.0463533,0.342347,0.0324494,0.0486699
0,4,-0.0387126,0.332984,0.0339506,0.0509216
0,4,-0.0499913,0.327792,0.0663826,0.0995657
0,4,-0.0546306,0.319915,0.0776031,0.116395
0,4,-0.0490695,0.356804,0.0241862,0.036276
0,4,-0.0671811,0.357183,0.0563087,0.0844556
0,4,-0.062023,0.334771,0.0704085,0.105604
0,4,-0.0624776,0.340529,0.0648487,0.0972649
0,4,-0.0611429,0.356604,0.0464505,0.0696696
0,4,-0.0501484,0.353977,0.025744,0.0386125
0,4,-0.028511,0.343619,0.00226415,0.00339591
0,4,-0.029097,0.344303,-0.0246687,-0.0369993
0,4,-0.0203966,0.355152,-0.0558602,-0.0837819
0,4,-0.028618,0.36125,-0.0418714,-0.062801
0,4,-0.0432642,0.348865,-0.000191168,-0.000286725
0,4,-0.0365906,0.340018,-0.00588697,-0.00882959
0,4,-0.0292301,0.357229,-0.0425786,-0.0638615
0,4,-0.0255458,0.351784,-0.0435845,-0.0653701
0,4,-0.0250505,0.339581,-0.0280876,-0.042127
0,4,-0.0184332,0.362805,-0.0715907,-0.107375
0,4,-0.0137035,0.370909,-0.0926729,-0.138995
0,4,-0.0122635,0.359902,-0.0810586,-0.121575
0,4,-0.0347176,0.36054,-0.0323488,-0.0485183
0,4,-0.0351896,0.333124,-0.00406174,-0.00609199
0,4,-0.0328143,0.355631,-0.0346216,-0.0519271
0,4,-0.0254237,0.361217,-0.055739,-0.0836003
0,4,-0.0333757,0.35708,-0.0298393,-0.0447547
0,4,-0.0446674,0.367185,-0.0247934,-0.0371866
0,4,-0.0383632,0.373082,-0.0404537,-0.0606748
0,4,-0.0388054,0.354747,-0.0198092,-0.0297111
0,4,-0.0245283,0.353651,-0.0434084,-0.065106
0,4,-0.0361367,0.342236,-0.0102843,-0.0154249
0,4,-0.0344481,0.350544,-0.0219067,-0.0328567
0,4,-0.0284553,0.345044,-0.0335736,-0.0503553
0,4,0.0673501,0.284217,-0.134884,-0.202299
0,4,0.0645908,0.27375,-0.122942,-0.18439
0,4,0.0621788,0.277411,-0.124455,-0.186658
0,4,0.0761802,0.289212,-0.158953,-0.238397
0,4,0.0672576,0.275633,-0.129735,-0.194578
0,4,0.0592122,0.28258,-0.121447,-0.182147
0,4,0.0611024,0.276082,-0.112617,-0.168904
0,4,0.0699921,0.287698,-0.148206,-0.22228
0,4,0.0856079,0.309942,-0.206516,-0.309733
0,4,0.0609137,0.344991,-0.198449,-0.297639
0,4,0.0541148,0.322549,-0.163089,-0.244603
0,4,0.0566463,0.311002,-0.153012,-0.22949
0,4,0.0509728,0.302921,-0.130435,-0.195628
0,4,0.0496262,0.302812,-0.12861,-0.192892
0,4,0.0292183,0.35172,-0.153533,-0.230273
0,4,0.0494336,0.330405,-0.163134,-0.244672
0,4,0.0500771,0.316528,-0.146253,-0.219352
0,4,0.0498597,0.304067,-0.13001,-0.194991
0,4,0.0506722,0.304603,-0.130586,-0.195855
0,4,0.0381506,0.295635,-0.102031,-0.153028
0,4,0.0570417,0.313732,-0.155799,-0.233669
0,4,0.0576821,0.311906,-0.14827,-0.222377
0,4,0.0591512,0.308626,-0.153573,-0.230331
0,4,0.0622271,0.314932,-0.165717,-0.248544
0,4,0.0679147,0.307795,-0.175311,-0.262933
0,4,0.0653595,0.311899,-0.17261,-0.258881
0,4,0.0607578,0.311628,-0.162851,-0.244244
0,4,0.0526524,0.330134,-0.161179,-0.241739
0,4,0.0508197,0.305122,-0.134694,-0.202017
0,4,0.0516353,0.30814,-0.138991,-0.208461
0,4,0.051488,0.310049,-0.147944,-0.221888
0,4,0.0542872,0.307233,-0.145395,-0.218064
0,4,0.0584866,0.324089,-0.170404,-0.255574
0,4,0.0545723,0.349481,-0.201731,-0.30256
0,4,0.0325031,0.333956,-0.136727,-0.205067
0,4,-0.0059666,0.281499,0.00377715,0.00566505
0,4,0.0510468,0.307792,-0.136499,-0.204722
0,4,0.0733855,0.294188,-0.170308,-0.255432
0,4,0.0542645,0.313744,-0.177544,-0.266285
0,4,0.0541981,0.31885,-0.160579,-0.240838
0,4,0.0599146,0.337334,-0.194546,-0.291783
0,4,0.0596376,0.302384,-0.149275,-0.223886
0,4,0.0491286,0.301414,-0.128342,-0.19249
0,4,0.0487327,0.306015,-0.132122,-0.198159
0,4,0.0583464,0.311168,-0.162149,-0.243193
0,4,0.0583133,0.324944,-0.174508,-0.26173
0,4,0.0270669,0.35443,-0.154065,-0.231073
0,4,0.0242817,0.341214,-0.129587,-0.194357
0,4,0.0347258,0.330719,-0.138714,-0.208046
0,4,0.0257202,0.322955,-0.109284,-0.163907
0,4,0.0172675,0.312563,-0.0809,-0.121335
0,4,0.0270166,0.343541,-0.141337,-0.211981
0,4,0.0209397,0.345734,-0.131038,-0.196534
0,4,0.013642,0.342308,-0.10878,-0.163151
0,4,0.00640395,0.335703,-0.0897959,-0.134679
0,4,0.00690335,0.342921,-0.101931,-0.152879
0,4,0.00642928,0.343379,-0.0946315,-0.141931
0,4,0.00684589,0.347227,-0.103996,-0.155977
0,4,-0.00541776,0.326557,-0.0548315,-0.082238
0,4,-0.00376302,0.340432,-0.0738255,-0.110726
0,4,0.00682551,0.361076,-0.117321,-0.175962
0,4,0.0022113,0.366791,-0.119406,-0.17909
0,4,0.00763923,0.350363,-0.111702,-0.167535
0,4,0.00293541,0.351624,-0.106673,-0.159991
0,4,0.00907308,0.353069,-0.116769,-0.175134
0,4,0.011582,0.34511,-0.11235,-0.168506
0,4,0.011893,0.319051,-0.0752388,-0.112845
0,4,-0.00346476,0.311921,-0.0426843,-0.0640192
0,4,-0.00181556,0.325688,-0.0646542,-0.0969704
0,4,-0.0169569,0.347368,-0.051046,-0.076561
0,4,-0.0242546,0.32915,-0.0143124,-0.0214663
0,4,-0.0415769,0.336037,0.00437202,0.00655738
0,4,-0.0278143,0.355841,-0.0397469,-0.0596144
0,4,-0.0335765,0.345969,-0.0254005,-0.0380971
0,4,-0.0326902,0.348281,-0.0256809,-0.0385177
0,4,-0.0370606,0.329242,0.0102848,0.0154257
0,4,-0.0324182,0.333935,-0.00953493,-0.014301
0,4,-0.0393,0.345833,-0.00804598,-0.0120678
0,4,-0.0407779,0.348754,-0.00666286,-0.00999334
0,4,-0.0476885,0.333129,0.0206205,0.0309278
0,4,-0.0309178,0.34465,-0.022619,-0.0339252
0,4,-0.0159982,0.362233,-0.0683055,-0.102448
0,4,-0.0190616,0.355112,-0.0620829,-0.093115
0,4,-0.0199456,0.357013,-0.0597561,-0.089625
0,4,-0.0154569,0.360145,-0.0688592,-0.103278
0,4,-0.0255651,0.34801,-0.0373477,-0.056016
0,4,-0.0122699,0.371719,-0.0848508,-0.127264
0,4,0.000219792,0.347103,-0.0837497,-0.125612
